ID,包名,应用名称,产品线,企业名称,开发者,版本号,版本代码,更新日期,下载量,描述,来源站点,来源URL,发现方式,质量评分,爬取时间
355,com.tencent.tmgp.gzlcscssst,生存33天,企业微信,广州龙畅网络科技有限公司,广州龙畅网络科技有限公司,1.0.3,,,134,"《生存33天》是一款自由探索世界的角色扮演游戏，你将扮演幸存者小队的领袖，在绝望中寻找希望，带领队伍建立庇护所，探索废土，重建人类文明。

【末日降临，重建人类希望】
未来世界，未知病毒席卷全球。神秘迷雾笼罩大地，生态崩坏，变异怪物肆虐。作为幸存者领袖，你将在绝望中建立庇护所，探索危机四伏的废土，重启人类文明的火种。

【自由探索，挑战极限生存环境】
穿越现代城市荒芜区：废弃医院、破旧高铁……在多样地形中搜集稀缺资源，迎战嗜血丧尸，解锁隐藏的末日真相。每一步探索都关乎生死存亡！

【组建小队，制定终极生存策略】
招募各怀绝技的幸存者，巧妙搭配角色技能，制定专属战斗方案。直面巨型丧尸首领，用智慧与勇气突破绝境！

【联盟争霸，缔造末日强劲势力】
加入联盟，与盟友互通资源、共建避难所；参与跨服竞技场，证明小队实力；争夺战略要地，在末日版图中扩张领土！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.gzlcscssst,snowball_round_1,0.85,2026-03-09 07:13:00
347,com.tencent.tmgp.fzhaqcxd,风之海岸,企业微信,奇创星动（北京）信息科技有限公司,海南漫星信息技术有限公司,1.0.3,,,1238,各位冒险家，欢迎来到这片充满惊喜的像素大陆！在这里，复古的方块世界与热血的自由探险完美融合，战士、法师、刺客等5种职业任你选择，每个职业都有独特的技能树与成长路线。无论是单人挑战海岛任务击杀海盗，还是与公会伙伴组队攻打BOSS，丰富的冒险探索玩法都能满足你的需求。即便暂时离开，挂机系统也能让角色持续积累经验，跟上大部队的脚步。而风格各异的时装系统，更是让你能随心所欲打造独一无二的个性形象。PVP 竞技场、灵宠培养、妖灵陪伴、限时活动舞会…… 超多玩法等你来解锁，快叫上好友，一起书写属于你们的像素冒险传奇！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.fzhaqcxd,snowball_round_1,0.85,2026-03-09 07:12:53
340,com.tencent.newslite,腾讯新闻-车机版,企业微信,深圳市腾讯计算机系统有限公司,深圳市腾讯计算机系统有限公司,7.5.11,,,957,"《腾讯新闻》是腾讯公司为用户精心打造的一款拥有7x24小时全方位新闻报道的新闻产品，为用户提供高效、优质的资讯服务。是各个电子市场上下载极多，资讯新又全，浏览快、省流量的新闻产品。
腾讯新闻车机版为用户在驾车场景，提供全天候的精品资讯音频收听服务，涵盖以下四个栏目：
1）长资讯：
提供用户关注领域的新闻全文，轻松了解内容全貌。
2）新闻早晚报：
提供人工精编简报内容，于早晚间通勤时段更新。每天几分钟，听遍天下事。
3）实时快讯：
提供正在发生的新闻报道，重大的、突发的新闻，全天不间断更新。
4）独家出品栏目
提供腾讯新闻独家出品的名人访谈、人物纪录等优质栏目，诸如十三邀、我的青铜时代等，全年无休的精神食粮。",应用宝,https://sj.qq.com/appdetail/com.tencent.newslite,snowball_round_1,0.85,2026-03-09 07:12:47
337,com.tencent.mymedinfo,腾讯医典,企业微信,深圳市腾讯计算机系统有限公司,深圳市腾讯计算机系统有限公司,2.15.2.55,,,152903,"为大众而生的专业医典，腾讯医典是专业准确、又易懂实用的“百科全书”式医学科普知识资讯平台，为你在繁杂的医疗信息里提供专业可信赖的医学知识。独家引进Webmd等海外优质医学健康内容，提供疾病的症状病因诊断治疗预防等医疗百科。科普内容由专家委员会主导编撰与审核，通过视频、资讯、问答、漫画等形式让艰涩的医疗信息一目了然。 腾讯医典为用户提供线上直播有问必答、疾病概述、科普文章、专家视频、知识问答、急救、患者交流社区等，推动医学健康科普发展。
【在线问诊】妇科、男科、儿科、皮肤科等各领域三甲名医，医生24h在线，快速问诊帮您摆脱排队烦恼，轻松实现预约挂号。
【疾病百科】身体不舒服，专业的疾病资料库，根据症状搜索出病情原因
【名医直播】专家免费直播，更多丰富的健康知识等你来提问
【健康资讯】健康生活相关的各类问题在这里都可以找到答案
【用药查询】相互作用、不良反应等细节数据权威、全面、更新迅速
【健康自测】健康测评，全面深入了解您的健康状况
【医院指南】医院简介、位置、客流、好医生全了解，一键导航。名医讲座等你报名预约
【患友社区】病友互助，分享疾病心得交流",应用宝,https://sj.qq.com/appdetail/com.tencent.mymedinfo,snowball_round_1,0.85,2026-03-09 07:12:44
336,com.tencent.nbagametime,NBA,企业微信,NBA体育文化发展（北京）有限责任公司,NBA体育文化发展（北京）有限责任公司,7.21.2,,,1867707,"NBA APP 是NBA中国官方应用。 由NBA官方发布，为中国体育篮球粉丝提供权威的NBA中文信息服务，全方位实时覆盖联盟的一切动态。

每场比赛推出超过 200 条实时精彩瞬间视频。

有完善快捷的图文直播。

有全面的球员及球队资料介绍。

有深度的赛事比分数据分析报道。

有准确的NBA赛程导引及赛季安排信息。

有迅速的实时比分、数据统计、赛季排名。

有原汁原味的比赛集锦、高清视频、原创大片。

有正品的NBA官方授权商品和享不尽的专属福利。

有纯正的篮球粉丝集中地，和好友一起侃球嗨翻天。

有个性的球迷主队关注选择，打造专属于你的NBA APP。

有硬核的篮球比分和数据竞猜Pick’Em，选出你心中的最佳表现。



从NBA新赛季揭幕，到圣诞大战、全明星周末、新春贺岁、季后赛、总决赛、夏季活动，全年不停歇的NBA体验，尽在NBA APP。在这里，联盟动态一手掌握！",应用宝,https://sj.qq.com/appdetail/com.tencent.nbagametime,snowball_round_1,0.85,2026-03-09 07:12:44
556,com.tencent.qnchat,腾讯新闻关怀版,企业微信,深圳市腾讯计算机系统有限公司,深圳市腾讯计算机系统有限公司,7.3.01,,,48551,腾讯新闻关怀版是一款提供高效、优质的资讯、视频服务的新闻产品。和腾讯新闻相比，腾讯新闻关怀版提供更精简的功能、更大的字体以及对无障碍技术的更好支持，更适合中老年人和有需要人士的使用。,应用宝,https://sj.qq.com/appdetail/com.tencent.qnchat,snowball_round_1,0.85,2026-03-09 07:15:46
544,com.tencent.tmgp.huochairen,超元气火柴人,企业微信,深圳市魔力互动有限公司,深圳市魔力互动有限公司,1.5.3.1,,,202,整整5年的匠心打造，那个享誉全球的经典IP——火柴人，又回来了。 这一次，火柴人将不再单调，由你扮演，从白色背景走向绚丽多彩的世界，职业自选，开局捏脸，百搭时装，独一无二的火柴人造型。酷炫养成，休闲挂机，多样社交，跨服作战。更有极品装备超高爆率，让你无限体验出货的快感，道具流通自由交易等更多内容等你探索！ 冒险家，你准备好了吗？,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.huochairen,snowball_round_1,0.85,2026-03-09 07:15:37
524,com.tencent.tmgp.fgo,命运-冠位指定,企业微信,芜湖享游网络技术有限公司,上海宽娱数码科技有限公司,2.117.0,,,3060198,"被誉为日本“蚁后级IP”的Fate系列首款正版手游《Fate/Grand Order（命运-冠位指定）》正式上线！国服代言人陈坤。
追番式故事线为您揭露多重背景设定，百万字剧情构筑宏大世界观。纯正日式RPG，指令卡牌战斗，更有神秘职阶解锁。川澄绫子、植田佳奈、坂本真绫、樱井孝宏、神谷浩史等40多位声优全程配音 ，武内崇等50余位知名画师联手奉献百余精美角色，带您亲自体验盛大的圣杯战争！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.fgo,snowball_round_1,0.85,2026-03-09 07:15:21
500,com.tencent.homm,魔法门之英雄无敌：领主争霸,企业微信,深圳市腾讯计算机系统有限公司,上海碧汉网络科技有限公司,1.0.4,,,899,"《魔法门之英雄无敌：领主争霸》是育碧正版授权，以创新魔法世界为背景的即时战争策略手游。
    你将在游戏中扮演魔法世界的一方领主，与百万玩家共同置身于魔法与硝烟交织的埃拉西亚大陆。通过建设城池、招募英雄、学习魔法、培养士兵不断提升自身实力，亲手建造并捍卫自己的魔法世界。
    在这片104万平方公里高自由度的大世界里，你可以搭配各色兵种，探索神秘大陆，活用奇异魔法，掌控攻防距离，影响战局胜负。
    圣堂的天使和狮鹫，森林的树人和独角兽，暮园魔狼和幽灵。你将带领强大而又神秘的传奇英雄与生物攻城略地，与其他玩家在策略合作与制衡中感受博弈的乐趣。
    魔法世界，烽烟重燃，埃拉西亚大陆的历史等你来创造！",应用宝,https://sj.qq.com/appdetail/com.tencent.homm,snowball_round_1,0.85,2026-03-09 07:15:01
467,com.tencent.qqpinyin,QQ输入法,企业微信,北京搜狗网络技术有限公司,北京搜狗信息服务有限公司,8.7.12,,,72591121,"QQ输入法是一款高效、智能的手机输入软件。能够支持多种输入：拼音、英文、五笔、笔画、手写、语音、数字、符号，配合整句输入、智能纠错、云候选等扩展功能，更加便捷的满足了不同用户的需求。QQ输入法通过多项技术，为用户带来更快、更稳定、更流畅的输入体验。

*******特色功能*******

【语音变声】一键变声，多种声线，让好友震惊一下
【语音包】魔性伪音，丰富搞怪素材，皮着聊很开心
【神配图】斗图新利器，输入的每个字都有表情包
【智能语音】中英混输，支持修改，说话实时转文字
【闪电萌语】怼人聊天，定制专属，一秒上屏神助攻
【写真皮肤】海量皮肤，破键而出，让你的皮肤全场嗨
【DIY皮肤】千种搭配，一键发布，壁纸、多彩、写真都能制作呦
【快捷翻译】中英、中日、中韩实时互译，跨国聊天无压力
【斗图表情】热门表情，动态GIF，海量斗图一键搜
【云剪切板】复制内容自动收录，登录同步更便捷",应用宝,https://sj.qq.com/appdetail/com.tencent.qqpinyin,snowball_round_1,0.85,2026-03-09 07:14:34
455,com.tencent.qqlivekid,小企鹅乐园,企业微信,深圳市腾讯计算机系统有限公司,腾讯科技（北京）有限公司,6.7.7.792,,,8643485,"“小企鹅乐园”是腾讯视频出品的专门为0-12岁孩子和家长定制设计的儿童APP，内容涵盖中英双语动画、儿歌、早教、故事、绘本、动画电影、纪录片以及配音、涂鸦和知识挑战等互动内容。汇聚迪士尼、BBC、乐高、芝麻街、尼克、美泰等国际知名大厂牌，囊括《小猪佩奇》《汪汪队立大功》《小公主苏菲亚》《超级宝贝JOJO》《超迷你战士》《乐高迷你剧场》《舒克贝塔》《超级小熊布迷》《螺丝钉》《小羊肖恩》等海量优质热播动画。
【特色功能】
1）安全健康：每日时长控制和护眼模式，内容绿色无广告，爸爸妈妈放心给小朋友看
2）双语切换：一键切换中英文内容，给小朋友创造轻松的双语环境
3）五维知识体系：聚焦五维通识能力培养（行为习惯、情商教育、学科知识、能力培养、常识百科）
4）互动学习：边看动画边学知识，还有涂鸦、配音、知识挑战等玩法，寓教于乐停不下来
小企鹅乐园——4000万妈妈的放心首选！
关注「小企鹅乐园」微信公众号，精彩内容和活动不错过
如有任何反馈和建议，请联系客服QQ：3010183966或在微信公众号菜单更多-问题反馈中填写。",应用宝,https://sj.qq.com/appdetail/com.tencent.qqlivekid,snowball_round_1,0.85,2026-03-09 07:14:25
425,com.tencent.tmgp.osgame,王者万象棋,企业微信,深圳市腾讯天游科技有限公司,深圳市腾讯计算机系统有限公司,0.2.1,,,4071,"《王者万象棋》是《王者荣耀》IP英雄策略对战游戏。
欢迎来到万象大赛的现场，超高人气的英雄卡牌竞技秀火热进行中！你将同众多棋手一起，在这个舞台上一决高下。数不胜数的卡牌带来了无限的可能性，运用你的智慧、勇气，还有必不可少的一点点运气，去赢得比赛，成为王者，夺下冠军的荣耀吧！这一次没你不行！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.osgame,snowball_round_1,0.85,2026-03-09 07:13:59
423,com.tencent.wemeet.app,腾讯会议,企业微信,深圳市腾讯计算机系统有限公司,深圳市腾讯计算机系统有限公司,3.41.10.443,,,37124308,"—关于腾讯会议—
腾讯会议（Tencent Meeting）是腾讯基于21年音视频通讯经验、并依托于腾讯云全球化网络部署出品的简单易用、高清流畅、安全可靠的云会议协作平台，界面清爽，操作简单，在线文档协作、小程序入会、会管会控、屏幕共享等功能一应俱全，让您随时随地、秒级入会，提升会议效率，从此移动办公、跨企业开会不再是难题！

智会互联，云端开启！

—腾讯会议功能—
【简单易用】
- 界面清爽简洁，一键预约、发起、加入会议；
- 在线文档协作，快速激活讨论；
- 实时屏幕共享，远程演示如同身临其境；
- 强大的会管会控，主持人有序管理会议；

【高清流畅】
- 高清画质，视频美颜、背景虚化；
- 智能消除环境声、键盘声，完美还原人声。

【稳定可靠】
- 腾讯云全球化网络部署，支持海量会议并发；
- 音视频超强抗丢包、视频抗抖动。

【安全保障】
- 腾讯云七大安全实验室，提供全球领先的安全防护。

—联系我们—
腾讯会议官网：meeting.qq.com
客服邮箱：meeting_info@tencent.com",应用宝,https://sj.qq.com/appdetail/com.tencent.wemeet.app,snowball_round_1,0.85,2026-03-09 07:13:57
